Term,Pronunciation,Context / Example Usage,Notes,Tags
primarySt,,,,unclassified
toLocTm,,,,unclassified
Weisenburger,,,,unclassified
buyer2,,,,unclassified
False,,,,unclassified
Lanese,,,,unclassified
location-polymorphic,,,,unclassified
mainChoreo,,,,unclassified
cfg,,,,unclassified
Haskell's,,,,unclassified
locB,,,,unclassified
scrutinee,,,,unclassified
backends,,,,unclassified
config,,,,unclassified
deliveryDate,,,,unclassified
https,,,,unclassified
BCast,,,,unclassified
bkupSt,,,,unclassified
Dalla,,,,unclassified
double-backup,,,,unclassified
mkDecision1,,,,unclassified
mkDecision2,,,,unclassified
mkHttpConfig,,,,unclassified
ML5,,,,unclassified
Nobuko,,,,unclassified
Preda,,,,unclassified
Qiu,,,,unclassified
runNetwork,,,,unclassified
Saverio,,,,unclassified
ScalaLoci,,,,unclassified
two-buyer,,,,unclassified
Yoshida,,,,unclassified
bkup1,,,,unclassified
bkup2,,,,unclassified
book's,,,,unclassified
Denielou,,,,unclassified
doubleBackup,,,,unclassified
Gianluigi,,,,unclassified
Graversen,,,,unclassified
Hafner,,,,unclassified
Haskellers,,,,unclassified
higherorder,,,,unclassified
Kohei,,,,unclassified
LocTy,,,,unclassified
Mendling,,,,unclassified
Peressotti,,,,unclassified
Pierre-Malo,,,,unclassified
Prunet,,,,unclassified
receiver's,,,,unclassified
Salvaneschi,,,,unclassified
sender's,,,,unclassified
term-level,,,,unclassified
Zavattaro,,,,unclassified
AIOCJ,,,,unclassified
alice.some-school.edu,,,,unclassified
Alsberg,,,,unclassified
backup1St,,,,unclassified
backup2St,,,,unclassified
Basu,,,,unclassified
Bultan,,,,unclassified
Chlipala,,,,unclassified
Comput,,,,unclassified
cutting-edge,,,,unclassified
Dagstuhl,,,,unclassified
Diffie,,,,unclassified
Domain-Specific,,,,unclassified
Gabbrielli,,,,unclassified
getArgs,,,,unclassified
github.com/gshen42/HasChor,,,,unclassified
Hadoop,,,,unclassified
Huttel,,,,unclassified
IN-MEMORY,,,,unclassified
Lampson,,,,unclassified
Mestanogullari,,,,unclassified
mkDecision,,,,unclassified
one-buyer,,,,unclassified
Padovani,,,,unclassified
Ravara,,,,unclassified
readRequest,,,,unclassified
Renesse,,,,unclassified
seller's,,,,unclassified
Shvachko,,,,unclassified
SIGPLAN-SIGACT,,,,unclassified
sub-choreography,,,,unclassified
swappable,,,,unclassified
Ur/Web,,,,unclassified
Vasco,,,,unclassified
Vasconcelos,,,,unclassified
3We,,,,unclassified
4We,,,,unclassified
7We,,,,unclassified
Andrzej,,,,unclassified
as-yet-unspecified,,,,unclassified
author(s,,,,unclassified
Bhargavan,,,,unclassified
big-cloud-service.com,,,,unclassified
Bonsangue,,,,unclassified
book-selling,,,,unclassified
bookstore.haskell.org,,,,unclassified
BPEL,,,,unclassified
Bravetti,,,,unclassified
Bug-Prone,,,,unclassified
Caires,,,,unclassified
Castello,,,,unclassified
Chansler,,,,unclassified
Choral's,,,,unclassified
client-side,,,,unclassified
code.1,,,,unclassified
command-line,,,,unclassified
Communication-Centered,,,,unclassified
Communication-Centred,,,,unclassified
computation.6,,,,unclassified
DataKinds,,,,unclassified
de)serialization,,,,unclassified
Deadlock-Freedom-by-Design,,,,unclassified
Deepak,,,,unclassified
developer-friendly,,,,unclassified
Diffie-Hellman,,,,unclassified
ECOOP,,,,unclassified
efficiency/easeof-use,,,,unclassified
End-Point,,,,unclassified
EPTCS,,,,unclassified
ESORICS,,,,unclassified
fault-tolerant,,,,unclassified
Fournet,,,,unclassified
fully-realized,,,,unclassified
GADTs,,,,unclassified
Gallesio,,,,unclassified
Gesbert,,,,unclassified
GHC.TypeLits,,,,unclassified
Giachino,,,,unclassified
Guidi,,,,unclassified
Hairong,,,,unclassified
Haskell-based,,,,unclassified
Herrero,,,,unclassified
Hiromi,,,,unclassified
Hongli,,,,unclassified
Hopjs,,,,unclassified
hostname,,,,unclassified
hostnames,,,,unclassified
HTTP-based,,,,unclassified
ICSE,,,,unclassified
ICTAC,,,,unclassified
Informatik,,,,unclassified
inmemory,,,,unclassified
Inter-organizational,,,,unclassified
Jajodia,,,,unclassified
Karthikeyan,,,,unclassified
Kuang,,,,unclassified
Leibniz-Zentrum,,,,unclassified
LIPIcs,,,,unclassified
locall,,,,unclassified
locally's,,,,unclassified
location-agnostic,,,,unclassified
location.2,,,,unclassified
Loh,,,,unclassified
Loitsch,,,,unclassified
Lovro,,,,unclassified
Lugovi,,,,unclassified
Map.empty,,,,unclassified
Map.insert,,,,unclassified
Map.lookup,,,,unclassified
Mascardi,,,,unclassified
Meersman,,,,unclassified
Mirko,,,,unclassified
modifyIORef,,,,unclassified
Moller,,,,unclassified
MonadIO,,,,unclassified
Mostrous,,,,unclassified
MSST,,,,unclassified
Mumbai,,,,unclassified
newIORef,,,,unclassified
Neykova,,,,unclassified
no-op,,,,unclassified
non-choreographic,,,,unclassified
non-distributed,,,,unclassified
org/TR/ws-cdl-10,,,,unclassified
org/TR/ws-cdl-10-primer,,,,unclassified
owner/author(s,,,,unclassified
Pasareanu,,,,unclassified
patternmatch,,,,unclassified
pen-and-paper,,,,unclassified
Ph.D,,,,unclassified
PolyChor,,,,unclassified
Process-Oriented,,,,unclassified
processpolymorphic,,,,unclassified
programmer-friendly,,,,unclassified
putStrLn,,,,unclassified
Radia,,,,unclassified
readIORef,,,,unclassified
recently-proposed,,,,unclassified
refactor,,,,unclassified
refactored,,,,unclassified
replication.5,,,,unclassified
Roever,,,,unclassified
Rumyana,,,,unclassified
Samik,,,,unclassified
scrutinees,,,,unclassified
SEFM,,,,unclassified
Seidl,,,,unclassified
server's,,,,unclassified
server-side,,,,unclassified
signature:7,,,,unclassified
SIGPLANSIGACT,,,,unclassified
single-buyer,,,,unclassified
Sonke,,,,unclassified
Sophia-Antipolis,,,,unclassified
state(s,,,,unclassified
Sushil,,,,unclassified
symbolVal,,,,unclassified
Tevfik,,,,unclassified
toplevel,,,,unclassified
Trends(R,,,,unclassified
Tuosto,,,,unclassified
Type-Safe,,,,unclassified
unprojectable,,,,unclassified
update.4,,,,unclassified
USENIX,,,,unclassified
user-supplied,,,,unclassified
Vieira,,,,unclassified
WGP,,,,unclassified
whole-program,,,,unclassified
Willem-Paul,,,,unclassified
Workflows,,,,unclassified
WS-CDL,,,,unclassified
Wsowski,,,,unclassified
WWV,,,,unclassified
WWW,,,,unclassified
Xiangpeng,,,,unclassified
Zahir,,,,unclassified
Zhao,,,,unclassified
Zhiming,,,,unclassified
Zongyan,,,,unclassified
